Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
179360115,Gay Men's Health Crisis (GMHC),Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,307 W. 38th Street,,Manhattan,10018,40.754939423312,-73.992174723398,(212) 367-1000,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,104,3,11500,1013643,1007620025,MN15
179360293,Mood Ring,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,"1206 Myrtle Avenue,Ground",,Brooklyn,11221,40.697503558579,-73.930419588607,9178181738,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,true,,,304,34,39300,,3,BK78
179360136,Hall of Fame Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,275 E. GunHill Road,,Bronx,10467,40.879450240104,-73.875113439075,(347) 603-7897,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,207,11,43100,2018624,2033560003,BX43
179360371,Prominis Medical Office,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,297 Marcus Garvey Boulevard,,Brooklyn,11221,40.687286846763,-73.938885820797,(718) 453-9377,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,303,36,27700,3325019,3016340001,BK35
179360364,Platinums Clothing Store,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,20 Rockaway Avenue,,Brooklyn,11233,40.683006562517,-73.911790537072,(929) 339-2191,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,true,true,true,,,316,41,37300,3040951,3015110033,BK79
179359909,Blind Tiger,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,281 Bleecker Street,,Manhattan,10014,40.731779337195,-74.003308706172,718-457-1934,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located to the left of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook communit,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,102,3,6700,1010152,1005900049,MN23
179360327,NYC Neighborhood Health Action Center,Free Safer Sex Products,Condoms and Lubricant,,Government,Government Agency,485 Throop Avenue,,Brooklyn,11221,40.685646815839,-73.941461785595,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the hallway at this government agency. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,303,36,27700,3051782,3018260001,BK35
179359898,Betances Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"280 Henry Street,1st Floor",,Manhattan,10002,40.713942707565,-73.983536664737,(212) 227-8401,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at reception at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,"""http://www.betances.org""",103,2,202,1003220,1002670010,MN28
179360196,Jesus Hair Studio,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,629A Melrose Avenue,,Bronx,10455,40.817904458213,-73.916947259309,(347) 825-9550,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,201,17,6700,2001665,2023980022,BX34
179360502,Vee's Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,100a Bushwick Avenue,,Brooklyn,11206,40.711845247032,-73.940641519189,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the front at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,false,,,301,34,49500,3323056,3027900022,BK90
179359984,Commonwealth,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,497 5 Avenue,,Brooklyn,11215,40.667271122189,-73.987870243252,212-757-0788,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the right near door at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook communit,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,false,true,,,306,39,13900,3337712,3010290010,BK37
179360424,St. Teresa Pharmacy.,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,3849 10 Avenue,,Manhattan,10034,40.863748828493,-73.919431393577,(212) 304-4541,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,112,10,29900,1064501,1022020005,MN01
179359927,Branded Saloon,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,603 Vanderbilt Avenue,,Brooklyn,11238,40.679278511872,-73.968262243572,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 2:00 AM,true,false,true,,,308,35,20500,3028200,3011450013,BK64
179360127,Great City Medical,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,OB / OB-GYN,"68 East 131st Street,Suite 100",,Manhattan,10037,40.809219211352,-73.937183972944,(212) 281-8600,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located on the front counter at this ob / ob-gyn. Last Updated: 6/29/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondo,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,true,,,111,9,20600,1054287,1017550041,MN03
179360082,Exponents,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"17 Battery Place,8th Floor",,Manhattan,10004,40.704876808679,-74.015927292538,(212) 243-3434,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the reception area at this community center. Last Updated: 9/22/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.co,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,"""http://www.exponents.org/""",101,1,1300,1082634,1000157501,MN25
179359929,Brandy's Piano Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,235 East 84 Street,,Manhattan,10028,40.777135582011,-73.954061663781,212-951-1518,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,false,false,,,108,5,14601,1048734,1015300015,MN32
